Index,Title,Artist,ConstituentID,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
119230,"Happy Xmas (War Is Over) / Listen, The Snow is Falling",Yoko Ono,4410.0,1971/1980,7-inch vinyl record,"cover: 7 × 7"" (17.8 × 17.8 cm)",Committee on Prints and Illustrated Books Fund,854.2013.218,Audio,Drawings & Prints,2013-10-10,Y,184207,http://www.moma.org/collection/works/184207,http://www.moma.org/media/W1siZiIsIjQwMDU5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=187bf8184f4143d5,,0.0,,17.7800355601,,,17.7800355601,,
119234,Push Comes to Love,Stephen Prina,4739.0,1999,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.222,Audio,Drawings & Prints,2013-10-10,Y,184211,http://www.moma.org/collection/works/184211,http://www.moma.org/media/W1siZiIsIjQyNDM3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8af8e74c3ebf3ffa,,0.0,,12.382524765,,,14.2875285751,,
119235,Good Revolution (for Parkett no. 34),Richard Prince,4741.0,1992,7-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.223,Audio,Drawings & Prints,2013-10-10,Y,184212,http://www.moma.org/collection/works/184212,http://www.moma.org/media/W1siZiIsIjQwMDczMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=460789dd4809b22e,,,,,,,,,
119236,walk from shore through marsh; field activity #1,Ted Purves,69823.0,2000,CD,"cover: 5 1/2 × 5 7/16"" (14 × 13.8 cm)",Committee on Prints and Illustrated Books Fund,854.2013.224,Audio,Drawings & Prints,2013-10-10,N,184213,,,,,,14.0,,,13.8,,
119237,Boy about Town / I Kept All Your Letters,Various Artists,24409.0,n.d.,Two 7 inch vinyl records,"cover: 7 3/16 × 7 3/16"" (18.3 × 18.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.225,Audio,Drawings & Prints,2013-10-10,Y,184214,http://www.moma.org/collection/works/184214,http://www.moma.org/media/W1siZiIsIjQwMDYwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=88f33765732d08c2,,0.0,,18.3,,,18.3,,
119238,cowboy in sweden,Various Artists,24409.0,n.d.,7-inch vinyl record,"cover: 7 1/16 × 7 1/16"" (18 × 18 cm)",Committee on Prints and Illustrated Books Fund,854.2013.226,Audio,Drawings & Prints,2013-10-10,Y,184215,http://www.moma.org/collection/works/184215,http://www.moma.org/media/W1siZiIsIjQwMDczNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2dbecc17866eec96,,0.0,,18.0,,,18.0,,
119239,Sittin in da park / it aint hard to tell,Various Artists,24409.0,n.d.,7-inch vinyl record,"cover: 8 1/8 × 7 7/16"" (20.7 × 18.9 cm)",Committee on Prints and Illustrated Books Fund,854.2013.227,Audio,Drawings & Prints,2013-10-10,Y,184216,http://www.moma.org/collection/works/184216,http://www.moma.org/media/W1siZiIsIjQyNDc4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f27deb4339b15fc8,,0.0,,20.7,,,18.9,,
119241,Four Organs / Phase Patterns,Steve Reich,4848.0,1970,12-inch vinyl record,"cover: 12 1/4 × 12 1/4"" (31.1 × 31.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.229,Audio,Drawings & Prints,2013-10-10,Y,184218,http://www.moma.org/collection/works/184218,http://www.moma.org/media/W1siZiIsIjM3OTEwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=751ac824ebb689fa,,0.0,,31.1150622301,,,31.1150622301,,
119242,Drumming,Steve Reich,4848.0,1972,Two 12-inch vinyl records and printed score,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.230,Audio,Drawings & Prints,2013-10-10,Y,184219,http://www.moma.org/collection/works/184219,http://www.moma.org/media/W1siZiIsIjQzNjM0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e747bf5629235b40,,,,,,,,,
119243,Drumming / Music for Mallet Instruments / Voices and Organ / Six Pianos,Steve Reich,4848.0,1974,Two 12-inch vinyl records,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.231,Audio,Drawings & Prints,2013-10-10,Y,184220,http://www.moma.org/collection/works/184220,http://www.moma.org/media/W1siZiIsIjQyMTUzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0419aa39836ddec8,,,,,,,,,
119244,Meet The Residents,The Residents,34673.0,1974,7-inch flexi-disc,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.232,Audio,Drawings & Prints,2013-10-10,Y,184221,http://www.moma.org/collection/works/184221,http://www.moma.org/media/W1siZiIsIjQwMDYwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e28cae28ff520f30,,,,,,,,,
119247,In C,Terry Riley,4930.0,1968,12-inch vinyl record,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.235,Audio,Drawings & Prints,2013-10-10,Y,184224,http://www.moma.org/collection/works/184224,http://www.moma.org/media/W1siZiIsIjM3OTAzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cda501790a928019,,0.0,,31.432562865100003,,,31.432562865100003,,
119248,Persian Surgery Dervishes,Terry Riley,4930.0,1972,Two 12-inch vinyl records,"cover: 12 1/4 × 12 1/4"" (31.1 × 31.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.236,Audio,Drawings & Prints,2013-10-10,Y,184225,http://www.moma.org/collection/works/184225,http://www.moma.org/media/W1siZiIsIjM3OTA0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=87a3d8ddd610b4f4,,0.0,,31.1150622301,,,31.1150622301,,
119249,Pipolotti Rist 54,Pipilotti Rist,8297.0,2001,DVD,"2 1/4 × 3 3/8"" (5.7 × 8.6 cm)",Committee on Prints and Illustrated Books Fund,854.2013.237,Audio,Drawings & Prints,2013-10-10,Y,184226,http://www.moma.org/collection/works/184226,http://www.moma.org/media/W1siZiIsIjQyMzgyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a682b634e39651e3,,0.0,,5.71501143,,,8.572517145,,
119250,Thy Quatsch est min Castello,Dieter Roth,5042.0,1979,7-inch vinyl record,"cover: 7 1/8 × 7 1/8"" (18.1 × 18.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.238,Audio,Drawings & Prints,2013-10-10,Y,184227,http://www.moma.org/collection/works/184227,http://www.moma.org/media/W1siZiIsIjQwMDYwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c03f95be4a7eaa3d,,0.0,,18.0975361951,,,18.0975361951,,
119254,Daphne Bors. Stephanie Brohon. Julien Hugonnier. Pourquoi ne faites-vous pas d'art?,Various Artists,24409.0,1994,Cassette tape,"case: 4 1/4 × 2 3/4 × 11/16"" (10.8 × 7 × 1.7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.242,Audio,Drawings & Prints,2013-10-10,Y,184231,http://www.moma.org/collection/works/184231,http://www.moma.org/media/W1siZiIsIjQyNjY5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=23cbb7abf806a221,,1.7,,10.8,,,7.0,,
119255,"Map of time and / or sae of time, in 112 Workshop, 112 Greene Street: History, Artists & Artworks, edited by Robyn Brentano with Mark Savitt",Toshio Sasaki,47760.0,1978,Book with 7-inch flexi-disc insert,"overall (closed): 10 9/16 × 10 1/4 × 1 3/16"" (26.8 × 26 × 3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.243,Audio,Drawings & Prints,2013-10-10,Y,184232,http://www.moma.org/collection/works/184232,http://www.moma.org/media/W1siZiIsIjQzNjM1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9c4c504383009ffe,,3.0,,26.8,,,26.0,,
119256,Vinyl Man and Others,The Sets,47761.0,1980,7-inch vinyl record,"cover: 7 × 7 1/8"" (17.8 × 18.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.244,Audio,Drawings & Prints,2013-10-10,Y,184233,http://www.moma.org/collection/works/184233,http://www.moma.org/media/W1siZiIsIjQwMDczNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0960625c5d9390bd,,0.0,,17.7800355601,,,18.0975361951,,
119257,Ding-Dong,David Shrigley,19862.0,2006,7-inch vinyl record,"cover: 7 1/4 × 7 1/4"" (18.4 × 18.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.245,Audio,Drawings & Prints,2013-10-10,Y,184234,http://www.moma.org/collection/works/184234,http://www.moma.org/media/W1siZiIsIjQwMDczNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=63e661b1c2a49edc,,0.0,,18.4150368301,,,18.4150368301,,
119258,"Musics for Piano, Whistling Microphone and Tape Recorder",Michael Snow,5500.0,1975,Two 12-inch vinyl records,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.246,Audio,Drawings & Prints,2013-10-10,Y,184235,http://www.moma.org/collection/works/184235,http://www.moma.org/media/W1siZiIsIjM4MDYxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=200c6c1e2ecb3350,,0.0,,31.432562865100003,,,31.432562865100003,,
119259,Air to Air,Keith Sonnier,5526.0,1975,12-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.247,Audio,Drawings & Prints,2013-10-10,Y,184236,http://www.moma.org/collection/works/184236,http://www.moma.org/media/W1siZiIsIjM4MDU0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7d759545105d8e4d,,,,,,,,,
119260,prelude: the prposed site of the grandview gardens,Frances Stark,28820.0,2002,CD,"case: 4 7/8 × 5 9/16 × 1/4"" (12.4 × 14.1 × 0.6 cm)",Committee on Prints and Illustrated Books Fund,854.2013.248,Audio,Drawings & Prints,2013-10-10,Y,184237,http://www.moma.org/collection/works/184237,http://www.moma.org/media/W1siZiIsIjQyNDM3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=95f7ab411d873c54,,0.6,,12.4,,,14.1,,
119261,Tuberama,Georgina Starr,8656.0,1998,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.249,Audio,Drawings & Prints,2013-10-10,Y,184238,http://www.moma.org/collection/works/184238,http://www.moma.org/media/W1siZiIsIjQyNDM3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6703a89c5be6b403,,0.0,,12.382524765,,,14.2875285751,,
119266,Heart of Stone,Dave Stewart,8944.0,1994,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.251,Audio,Drawings & Prints,2013-10-10,Y,184289,http://www.moma.org/collection/works/184289,http://www.moma.org/media/W1siZiIsIjQyNDM3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bfab2c639c3f69ed,,0.0,,12.382524765,,,14.2875285751,,
119267,Comunicació sobre el mur (Communication sur le mur),Antoni Tàpies,5809.0,1976,12-inch vinyl record,"cover: 12 1/4 × 12 3/8"" (31.1 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.254,Audio,Drawings & Prints,2013-10-10,Y,184292,http://www.moma.org/collection/works/184292,http://www.moma.org/media/W1siZiIsIjM4MDU3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7824090e502f91d0,,0.0,,31.1150622301,,,31.432562865100003,,
119268,An Address to the Soul Occasioned by the Rain,Stephanie Taylor,48766.0,1999,Cassette tape,"cover: 4 5/16 × 2 3/4"" (11 × 7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.255,Audio,Drawings & Prints,2013-10-10,Y,184293,http://www.moma.org/collection/works/184293,http://www.moma.org/media/W1siZiIsIjQyNjY5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=404db624be982236,,0.0,,11.0,,,7.0,,
119269,United / Zyklon B Zombie,Throbbing Gristle,47727.0,1978,7-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.256,Audio,Drawings & Prints,2013-10-10,Y,184294,http://www.moma.org/collection/works/184294,http://www.moma.org/media/W1siZiIsIjQwMDczOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4a0b04985e3cd28f,,,,,,,,,
119270,City Picture Fiction no. 32,Jake Tilson,47764.0,1996,CD,"cover: 5 × 5 1/2"" (12.7 × 14 cm)",Committee on Prints and Illustrated Books Fund,854.2013.257,Audio,Drawings & Prints,2013-10-10,Y,184295,http://www.moma.org/collection/works/184295,http://www.moma.org/media/W1siZiIsIjQyNDM3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=14e967396c0d67ed,,0.0,,12.7000254001,,,13.9700279401,,
119271,Foundsounds,Jake Tilson,47764.0,1997,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.258,Audio,Drawings & Prints,2013-10-10,Y,184296,http://www.moma.org/collection/works/184296,http://www.moma.org/media/W1siZiIsIjQyMzgyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1b04114226c029ac,,0.0,,12.382524765,,,14.2875285751,,
119272,Gate 23,Jake Tilson,47764.0,1997,Cassette tape,"cover: 4 1/4 × 2 3/4"" (10.8 × 7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.259,Audio,Drawings & Prints,2013-10-10,Y,184297,http://www.moma.org/collection/works/184297,http://www.moma.org/media/W1siZiIsIjQyNjYxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=463b52b4c8f771b4,,0.0,,10.8,,,7.0,,
119273,Panic (The Golden Years),Roland Topor,5902.0,1975,12-inch vinyl record with inserts,"cover: 12 1/4 × 12 3/8"" (31.1 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.260,Audio,Drawings & Prints,2013-10-10,Y,184298,http://www.moma.org/collection/works/184298,http://www.moma.org/media/W1siZiIsIjM4MDYwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3130a850420c4878,,0.0,,31.1150622301,,,31.432562865100003,,
119275,Principle and Material Force,Nikolaus Urban,47766.0,1983,7-inch vinyl record,"cover: 7 1/8 × 7 1/8"" (18.1 × 18.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.262,Audio,Drawings & Prints,2013-10-10,Y,184300,http://www.moma.org/collection/works/184300,http://www.moma.org/media/W1siZiIsIjQwMDYwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d2907e756e2617b3,,0.0,,18.0975361951,,,18.0975361951,,
119276,10+2: 12 American Text Sound Pieces,Various Artists,24409.0,1975,12-inch vinyl record,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.263,Audio,Drawings & Prints,2013-10-10,Y,184301,http://www.moma.org/collection/works/184301,http://www.moma.org/media/W1siZiIsIjM4MDUyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e20058ffd4dbc926,,0.0,,31.432562865100003,,,31.432562865100003,,
119277,Airwaves,Various Artists,24409.0,1977,Two 12-inch vinyl records,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.264,Audio,Drawings & Prints,2013-10-10,Y,184302,http://www.moma.org/collection/works/184302,http://www.moma.org/media/W1siZiIsIjM4MDUzMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=11a399030a6f089a,,0.0,,31.432562865100003,,,31.432562865100003,,
119278,Art by Telephone,Various Artists,24409.0,1969,12-inch vinyl record,"cover: 12 3/8 × 12 1/4"" (31.4 × 31.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.265,Audio,Drawings & Prints,2013-10-10,Y,184303,http://www.moma.org/collection/works/184303,http://www.moma.org/media/W1siZiIsIjM4MDUzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2a4ae4c535b10625,,0.0,,31.432562865100003,,,31.1150622301,,
119279,"Aspen, no. 1",Various Artists,24409.0,1965,Periodical with flexi-disc,"overall (box): 12 3/8 × 9 7/16 × 13/16"" (31.5 × 24 × 2 cm)",Committee on Prints and Illustrated Books Fund,854.2013.266,Audio,Drawings & Prints,2013-10-10,Y,184304,http://www.moma.org/collection/works/184304,http://www.moma.org/media/W1siZiIsIjQzNjM1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0d91e95e8a3b3941,,2.0,,31.5,,,24.0,,
119280,"Aspen, no. 2",Various Artists,24409.0,1966,Periodical with flexi-disc,"overall (box): 12 11/16 × 9 15/16 × 13/16"" (32.2 × 25.2 × 2 cm)",Committee on Prints and Illustrated Books Fund,854.2013.267,Audio,Drawings & Prints,2013-10-10,Y,184305,http://www.moma.org/collection/works/184305,http://www.moma.org/media/W1siZiIsIjQzNjM1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7ad53b691452d32b,,2.0,,32.2,,,25.2,,
119281,"Aspen, no. 3",Various Artists,24409.0,1966,Periodical with flexi-disc,"overall (box): 12 3/16 × 9 1/8 × 13/16"" (31 × 23.1 × 2 cm)",Committee on Prints and Illustrated Books Fund,854.2013.268,Audio,Drawings & Prints,2013-10-10,Y,184306,http://www.moma.org/collection/works/184306,http://www.moma.org/media/W1siZiIsIjQzNjM1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c5e5a5ccf179fde9,,2.0,,31.0,,,23.1,,
119282,"Aspen, no. 4",Various Artists,24409.0,1967,Periodical with flexi-disc,"overall (box): 12 1/16 × 9 1/8 × 13/16"" (30.7 × 23.1 × 2 cm)",Committee on Prints and Illustrated Books Fund,854.2013.269,Audio,Drawings & Prints,2013-10-10,Y,184307,http://www.moma.org/collection/works/184307,http://www.moma.org/media/W1siZiIsIjQzNjM1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8b122f1e522ed6de,,2.0,,30.7,,,23.1,,
119283,"Aspen, no. 5 & 6",Various Artists,24409.0,1967,"Box containing five flexi-discs, one super-8 film reel, and one periodical","overall (box): 8 3/16 × 8 3/16 × 1 15/16"" (20.8 × 20.8 × 5 cm)",Committee on Prints and Illustrated Books Fund,854.2013.270,Audio,Drawings & Prints,2013-10-10,Y,184308,http://www.moma.org/collection/works/184308,http://www.moma.org/media/W1siZiIsIjQzNjM1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a5b5cd3e7dcf8fe9,,5.0,,20.8,,,20.8,,
119284,"Aspen, no. 7",Various Artists,24409.0,1970,Periodical,"cover: 9 13/16 × 9 13/16 × 1 3/8"" (25 × 25 × 3.5 cm)",Committee on Prints and Illustrated Books Fund,854.2013.271,Audio,Drawings & Prints,2013-10-10,Y,184309,http://www.moma.org/collection/works/184309,http://www.moma.org/media/W1siZiIsIjQyMTE4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=724d73bb6cc97a53,,3.5,,25.0,,,25.0,,
119285,"Aspen, no. 8",Various Artists,24409.0,1970–71,Periodical,"cover: 11 1/4 × 11 1/4"" (28.5 × 28.5 cm)",Committee on Prints and Illustrated Books Fund,854.2013.272,Audio,Drawings & Prints,2013-10-10,Y,184310,http://www.moma.org/collection/works/184310,http://www.moma.org/media/W1siZiIsIjQyMTE4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=daba41088bac6281,,0.0,,28.5,,,28.5,,
119286,"Aspen, no. 9",Various Artists,24409.0,1971,Periodical with flexi-disc,"overall (box): 12 5/8 × 9 5/16 × 3/8"" (32 × 23.6 × 1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.273,Audio,Drawings & Prints,2013-10-10,Y,184311,http://www.moma.org/collection/works/184311,http://www.moma.org/media/W1siZiIsIjQzNjM1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=41eb19631e9c2264,,1.0,,32.0,,,23.6,,
119287,Before the Sound of the Beep (Avant le bip sonore),Various Artists,24409.0,1993,Cassette tape,"cover: 4 1/4 × 2 3/4"" (10.8 × 7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.274,Audio,Drawings & Prints,2013-10-10,Y,184312,http://www.moma.org/collection/works/184312,http://www.moma.org/media/W1siZiIsIjQyNjYxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f988391146171faa,,0.0,,10.8,,,7.0,,
119288,Dada for Now,Various Artists,24409.0,1985,12-inch vinyl record,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.275,Audio,Drawings & Prints,2013-10-10,Y,184313,http://www.moma.org/collection/works/184313,http://www.moma.org/media/W1siZiIsIjM4MDUyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=85e2f832f295e76c,,0.0,,31.432562865100003,,,31.432562865100003,,
119289,"ENSEMBLE, Curated by Christian Marclay",Various Artists,24409.0,2008,CD with exhibition catalogue,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.276,Audio,Drawings & Prints,2013-10-10,Y,184314,http://www.moma.org/collection/works/184314,http://www.moma.org/media/W1siZiIsIjM4Mjg0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=08a18788f62ad107,,,,,,,,,
119291,Re: Location,Various Artists,24409.0,1999,CD,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.278,Audio,Drawings & Prints,2013-10-10,Y,184316,http://www.moma.org/collection/works/184316,http://www.moma.org/media/W1siZiIsIjQyNDM4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5a86e6b3224ce89e,,,,,,,,,
119292,Heavy Volume 2,Various Artists,24409.0,2003,"Periodical, 12-inch record with booklet","cover: 12 1/8 × 12 1/4"" (30.8 × 31.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.279,Audio,Drawings & Prints,2013-10-10,Y,184317,http://www.moma.org/collection/works/184317,http://www.moma.org/media/W1siZiIsIjQyNTUyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ec3eec1325eb7478,,0.0,,30.797561595100003,,,31.1150622301,,
119294,High Performance - The Record (Artists Doing Songs),Various Artists,24409.0,1983,Periodical and two 12-inch vinyl records,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.281,Audio,Drawings & Prints,2013-10-10,Y,184319,http://www.moma.org/collection/works/184319,http://www.moma.org/media/W1siZiIsIjQyNTUyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6a545309c1071134,,0.0,,31.432562865100003,,,31.432562865100003,,
119296,Just Another Asshole #5,Various Artists,24409.0,1981,12-inch vinyl record,"cover: 12 3/8 × 12 1/4"" (31.4 × 31.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.283,Audio,Drawings & Prints,2013-10-10,Y,184321,http://www.moma.org/collection/works/184321,http://www.moma.org/media/W1siZiIsIjQyNTUzMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8dfc52172c705503,,0.0,,31.432562865100003,,,31.1150622301,,
119298,Mercersound,Various Artists,24409.0,2005,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.285,Audio,Drawings & Prints,2013-10-10,Y,184323,http://www.moma.org/collection/works/184323,http://www.moma.org/media/W1siZiIsIjQyMzgyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=36a79129727d3d29,,0.0,,12.382524765,,,14.2875285751,,
119299,Mercersound,Various Artists,24409.0,2009,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.286,Audio,Drawings & Prints,2013-10-10,Y,184324,http://www.moma.org/collection/works/184324,http://www.moma.org/media/W1siZiIsIjQyNDM4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=045ffb5ead7efa2f,,0.0,,12.382524765,,,14.2875285751,,
119300,The Stockholm Syndrome,Various Artists,24409.0,1998,CD-ROM,"cover: 5 × 5"" (12.7 × 12.7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.287,Audio,Drawings & Prints,2013-10-10,Y,184325,http://www.moma.org/collection/works/184325,http://www.moma.org/media/W1siZiIsIjQyMzgyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a2b0f75c56016398,,0.0,,12.7000254001,,,12.7000254001,,
